seed,class_a,class_b,num_states,deviation,case_name,lower_bound,upper_bound,exact_bound,runtime,precision,recall,f1,states,status,error_message
8938,1,4,9,,both_bounds,0.1,0.11,0.10227272727272728,0.18844008445739746,0.8181818181818182,1.0,0.9,9,success,
59934,1,3,2,,both_bounds,0.1,0.11,0.10227272727272728,0.014049053192138672,1.0,1.0,1.0,2,success,
75385,1,4,3,,lower_only,0.1,,0.10227272727272728,0.10527276992797852,1.0,0.7777777777777778,0.875,3,success,
9178,1,4,8,,lower_only,0.1,,0.10227272727272728,0.3907639980316162,1.0,0.7777777777777778,0.875,8,success,
7239,1,4,5,,both_bounds,0.1,0.11,0.10227272727272728,0.03690004348754883,0.8181818181818182,1.0,0.9,5,success,
59934,1,3,2,,lower_only,0.1,,0.10227272727272728,0.014564037322998047,1.0,1.0,1.0,2,success,
97635,1,5,4,,upper_only,,0.11,0.10227272727272728,0.36023616790771484,0.8888888888888888,0.8888888888888888,0.8888888888888888,4,success,
36624,1,4,4,,lower_only,0.1,,0.10227272727272728,0.1367330551147461,0.9,1.0,0.9473684210526315,4,success,
85303,1,4,9,,upper_only,,0.11,0.10227272727272728,0.24200201034545898,0.5384615384615384,0.7777777777777778,0.6363636363636364,9,success,
65447,1,4,6,,both_bounds,0.1,0.11,0.10227272727272728,0.07088899612426758,0.7272727272727273,0.8888888888888888,0.8,6,success,
29382,1,5,2,,upper_only,,0.11,0.10227272727272728,0.08689689636230469,0.9,1.0,0.9473684210526315,2,success,
59934,1,3,2,,upper_only,,0.11,0.10227272727272728,0.016455888748168945,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,success,
72994,1,5,5,,upper_only,,0.11,0.10227272727272728,0.06082010269165039,0.8181818181818182,1.0,0.9,5,success,
87228,1,5,6,,upper_only,,0.11,0.10227272727272728,0.08591699600219727,0.8181818181818182,1.0,0.9,6,success,
75385,1,4,3,,upper_only,,0.11,0.10227272727272728,0.07593107223510742,0.8181818181818182,1.0,0.9,3,success,
51134,1,5,7,,lower_only,0.1,,0.10227272727272728,0.07938218116760254,0.8181818181818182,1.0,0.9,7,success,
93344,1,5,5,,upper_only,,0.11,0.10227272727272728,0.31537914276123047,0.7,0.7777777777777778,0.7368421052631579,5,success,
70332,1,5,6,,upper_only,,0.11,0.10227272727272728,0.055420875549316406,0.7142857142857143,0.5555555555555556,0.625,6,success,
59934,1,3,3,,both_bounds,0.1,0.11,0.10227272727272728,0.01707291603088379,1.0,0.8888888888888888,0.9411764705882353,3,success,
29382,1,5,3,,both_bounds,0.1,0.11,0.10227272727272728,0.018173933029174805,1.0,0.7777777777777778,0.875,3,success,
97635,1,5,5,,both_bounds,0.1,0.11,0.10227272727272728,0.03614997863769531,0.8888888888888888,0.8888888888888888,0.8888888888888888,5,success,
79820,1,3,9,,upper_only,,0.11,0.10227272727272728,0.1021120548248291,0.9,1.0,0.9473684210526315,9,success,
69007,1,4,8,,upper_only,,0.11,0.10227272727272728,0.5050251483917236,0.9,1.0,0.9473684210526315,8,success,
59934,1,3,3,,lower_only,0.1,,0.10227272727272728,0.027102947235107422,0.8888888888888888,0.8888888888888888,0.8888888888888888,3,success,
11298,1,5,3,,lower_only,0.1,,0.10227272727272728,0.4114699363708496,0.7777777777777778,0.7777777777777778,0.7777777777777778,3,success,
75385,1,4,4,,both_bounds,0.1,0.11,0.10227272727272728,0.048506975173950195,1.0,1.0,1.0,4,success,
29382,1,5,3,,lower_only,0.1,,0.10227272727272728,0.04408097267150879,1.0,1.0,1.0,3,success,
9178,1,4,8,,upper_only,,0.11,0.10227272727272728,0.11294198036193848,0.8,0.4444444444444444,0.5714285714285714,8,success,
87228,1,5,7,,both_bounds,0.1,0.11,0.10227272727272728,0.049990177154541016,0.9,1.0,0.9473684210526315,7,success,
72994,1,5,6,,both_bounds,0.1,0.11,0.10227272727272728,0.03929495811462402,1.0,1.0,1.0,6,success,
59934,1,3,3,,upper_only,,0.11,0.10227272727272728,0.019981861114501953,0.9,1.0,0.9473684210526315,3,success,
8938,1,4,9,,lower_only,0.1,,0.10227272727272728,0.1635270118713379,0.7272727272727273,0.8888888888888888,0.8,9,success,
98846,1,5,7,,lower_only,0.1,,0.10227272727272728,0.28853321075439453,1.0,0.7777777777777778,0.875,7,success,
65447,1,4,6,,lower_only,0.1,,0.10227272727272728,0.15600109100341797,0.7,0.7777777777777778,0.7368421052631579,6,success,
11298,1,5,3,,upper_only,,0.11,0.10227272727272728,0.02442193031311035,0.8888888888888888,0.8888888888888888,0.8888888888888888,3,success,
93344,1,5,6,,both_bounds,0.1,0.11,0.10227272727272728,0.07337212562561035,0.8181818181818182,1.0,0.9,6,success,
58283,1,4,8,,both_bounds,0.1,0.11,0.10227272727272728,0.34698486328125,0.8,0.8888888888888888,0.8421052631578947,8,success,
70332,1,5,7,,both_bounds,0.1,0.11,0.10227272727272728,0.10360503196716309,0.8333333333333334,0.5555555555555556,0.6666666666666666,7,success,
97635,1,5,5,,lower_only,0.1,,0.10227272727272728,0.1025540828704834,1.0,0.8888888888888888,0.9411764705882353,5,success,
56085,1,3,10,,lower_only,0.1,,0.10227272727272728,0.257457971572876,1.0,1.0,1.0,10,success,
75385,1,4,4,,lower_only,0.1,,0.10227272727272728,0.09381413459777832,0.7777777777777778,0.7777777777777778,0.7777777777777778,4,success,
59934,1,3,4,,both_bounds,0.1,0.11,0.10227272727272728,0.021361827850341797,1.0,1.0,1.0,4,success,
79121,1,4,8,,lower_only,0.1,,0.10227272727272728,0.5052809715270996,0.8,0.8888888888888888,0.8421052631578947,8,success,
51134,1,5,7,,upper_only,,0.11,0.10227272727272728,0.21036601066589355,0.8,0.8888888888888888,0.8421052631578947,7,success,
72994,1,5,6,,lower_only,0.1,,0.10227272727272728,0.06690788269042969,1.0,1.0,1.0,6,success,
11298,1,5,4,,both_bounds,0.1,0.11,0.10227272727272728,0.03048396110534668,0.7777777777777778,0.7777777777777778,0.7777777777777778,4,success,
87228,1,5,7,,lower_only,0.1,,0.10227272727272728,0.09384679794311523,0.8,0.8888888888888888,0.8421052631578947,7,success,
75385,1,4,4,,upper_only,,0.11,0.10227272727272728,0.026301860809326172,0.7,0.7777777777777778,0.7368421052631579,4,success,
29382,1,5,3,,upper_only,,0.11,0.10227272727272728,0.23611998558044434,0.9,1.0,0.9473684210526315,3,success,
59934,1,3,4,,lower_only,0.1,,0.10227272727272728,0.0235898494720459,1.0,0.8888888888888888,0.9411764705882353,4,success,
36624,1,4,4,,upper_only,,0.11,0.10227272727272728,0.5363330841064453,0.8181818181818182,1.0,0.9,4,success,
79820,1,3,10,,both_bounds,0.1,0.11,0.10227272727272728,0.09341597557067871,0.9,1.0,0.9473684210526315,10,success,
85303,1,4,10,,both_bounds,0.1,0.11,0.10227272727272728,0.2345869541168213,0.8181818181818182,1.0,0.9,10,success,
65447,1,4,6,,upper_only,,0.11,0.10227272727272728,0.07877683639526367,0.8888888888888888,0.8888888888888888,0.8888888888888888,6,success,
9178,1,4,9,,both_bounds,0.1,0.11,0.10227272727272728,0.10660815238952637,0.8333333333333334,0.5555555555555556,0.6666666666666666,9,success,
59934,1,3,4,,upper_only,,0.11,0.10227272727272728,0.026800155639648438,0.9,1.0,0.9473684210526315,4,success,
29382,1,5,4,,both_bounds,0.1,0.11,0.10227272727272728,0.022880077362060547,0.75,1.0,0.8571428571428571,4,success,
75385,1,4,5,,both_bounds,0.1,0.11,0.10227272727272728,0.035227060317993164,0.7777777777777778,0.7777777777777778,0.7777777777777778,5,success,
58283,1,4,8,,lower_only,0.1,,0.10227272727272728,0.10088706016540527,0.7,0.7777777777777778,0.7368421052631579,8,success,
36624,1,4,5,,both_bounds,0.1,0.11,0.10227272727272728,0.03237509727478027,1.0,0.6666666666666666,0.8,5,success,
8938,1,4,9,,upper_only,,0.11,0.10227272727272728,0.1256880760192871,0.75,1.0,0.8571428571428571,9,success,
7239,1,4,5,,lower_only,0.1,,0.10227272727272728,0.6740279197692871,0.9,1.0,0.9473684210526315,5,success,
72994,1,5,6,,upper_only,,0.11,0.10227272727272728,0.10140609741210938,1.0,0.8888888888888888,0.9411764705882353,6,success,
70332,1,5,7,,lower_only,0.1,,0.10227272727272728,0.12277698516845703,1.0,0.7777777777777778,0.875,7,success,
93344,1,5,6,,lower_only,0.1,,0.10227272727272728,0.24216079711914062,0.625,0.5555555555555556,0.5882352941176471,6,success,
87228,1,5,7,,upper_only,,0.11,0.10227272727272728,0.06852197647094727,0.7,0.7777777777777778,0.7368421052631579,7,success,
97635,1,5,5,,upper_only,,0.11,0.10227272727272728,0.28510189056396484,0.8888888888888888,0.8888888888888888,0.8888888888888888,5,success,
29382,1,5,4,,lower_only,0.1,,0.10227272727272728,0.02894306182861328,1.0,1.0,1.0,4,success,
59934,1,3,5,,both_bounds,0.1,0.11,0.10227272727272728,0.02751016616821289,1.0,0.8888888888888888,0.9411764705882353,5,success,
75385,1,4,5,,lower_only,0.1,,0.10227272727272728,0.04265189170837402,1.0,1.0,1.0,5,success,
89149,1,2,10,,both_bounds,0.1,0.11,0.10227272727272728,1.283154010772705,1.0,0.7777777777777778,0.875,10,success,
51134,1,5,8,,both_bounds,0.1,0.11,0.10227272727272728,0.11819219589233398,1.0,1.0,1.0,8,success,
56085,1,3,10,,upper_only,,0.11,0.10227272727272728,0.12937116622924805,1.0,0.8888888888888888,0.9411764705882353,10,success,
36624,1,4,5,,lower_only,0.1,,0.10227272727272728,0.06668400764465332,0.9,1.0,0.9473684210526315,5,success,
7239,1,4,5,,upper_only,,0.11,0.10227272727272728,0.04197192192077637,0.75,1.0,0.8571428571428571,5,success,
79121,1,4,8,,upper_only,,0.11,0.10227272727272728,0.17336606979370117,0.6363636363636364,0.7777777777777778,0.7,8,success,
56085,1,4,2,,both_bounds,0.1,0.11,0.10227272727272728,0.01599907875061035,0.8333333333333334,0.5555555555555556,0.6666666666666666,2,success,
29382,1,5,4,,upper_only,,0.11,0.10227272727272728,0.039021968841552734,0.75,1.0,0.8571428571428571,4,success,
79820,1,3,10,,lower_only,0.1,,0.10227272727272728,0.12203001976013184,0.8181818181818182,1.0,0.9,10,success,
59934,1,3,5,,lower_only,0.1,,0.10227272727272728,0.03074812889099121,1.0,1.0,1.0,5,success,
11298,1,5,4,,lower_only,0.1,,0.10227272727272728,0.4042341709136963,0.875,0.7777777777777778,0.8235294117647058,4,success,
72994,1,5,7,,both_bounds,0.1,0.11,0.10227272727272728,0.08624410629272461,0.9,1.0,0.9473684210526315,7,success,
75385,1,4,5,,upper_only,,0.11,0.10227272727272728,0.043588876724243164,0.7,0.7777777777777778,0.7368421052631579,5,success,
65447,1,4,7,,both_bounds,0.1,0.11,0.10227272727272728,0.25023794174194336,0.6923076923076923,1.0,0.8181818181818182,7,success,
9178,1,4,9,,lower_only,0.1,,0.10227272727272728,0.13453912734985352,1.0,0.5555555555555556,0.7142857142857143,9,success,
93344,1,5,6,,upper_only,,0.11,0.10227272727272728,0.08519792556762695,0.8181818181818182,1.0,0.9,6,success,
97635,1,5,6,,both_bounds,0.1,0.11,0.10227272727272728,0.04741311073303223,0.8888888888888888,0.8888888888888888,0.8888888888888888,6,success,
56085,1,4,2,,lower_only,0.1,,0.10227272727272728,0.04827594757080078,1.0,1.0,1.0,2,success,
87228,1,5,8,,both_bounds,0.1,0.11,0.10227272727272728,0.10284781455993652,0.8888888888888888,0.8888888888888888,0.8888888888888888,8,success,
39161,1,5,6,,lower_only,0.1,,0.10227272727272728,1.1058628559112549,0.9,1.0,0.9473684210526315,6,success,
58283,1,4,8,,upper_only,,0.11,0.10227272727272728,0.17537713050842285,0.7,0.7777777777777778,0.7368421052631579,8,success,
98846,1,5,7,,upper_only,,0.11,0.10227272727272728,0.6140470504760742,1.0,0.6666666666666666,0.8,7,success,
59934,1,3,5,,upper_only,,0.11,0.10227272727272728,0.033653974533081055,0.9,1.0,0.9473684210526315,5,success,
29382,1,5,5,,both_bounds,0.1,0.11,0.10227272727272728,0.03034496307373047,0.6923076923076923,1.0,0.8181818181818182,5,success,
7239,1,4,6,,both_bounds,0.1,0.11,0.10227272727272728,0.047171831130981445,0.6923076923076923,1.0,0.8181818181818182,6,success,
8938,1,4,10,,both_bounds,0.1,0.11,0.10227272727272728,0.10882306098937988,0.75,1.0,0.8571428571428571,10,success,
75385,1,4,6,,both_bounds,0.1,0.11,0.10227272727272728,0.04332709312438965,0.7,0.7777777777777778,0.7368421052631579,6,success,
56085,1,4,2,,upper_only,,0.11,0.10227272727272728,0.09764599800109863,1.0,1.0,1.0,2,success,
79121,1,4,9,,both_bounds,0.1,0.11,0.10227272727272728,0.09236907958984375,0.6923076923076923,1.0,0.8181818181818182,9,success,
69007,1,4,9,,both_bounds,0.1,0.11,0.10227272727272728,0.8191220760345459,0.875,0.7777777777777778,0.8235294117647058,9,success,
72994,1,5,7,,lower_only,0.1,,0.10227272727272728,0.08044314384460449,0.75,0.6666666666666666,0.7058823529411765,7,success,
97635,1,5,6,,lower_only,0.1,,0.10227272727272728,0.057190895080566406,0.8888888888888888,0.8888888888888888,0.8888888888888888,6,success,
70332,1,5,7,,upper_only,,0.11,0.10227272727272728,0.37462806701660156,0.7777777777777778,0.7777777777777778,0.7777777777777778,7,success,
59934,1,3,6,,both_bounds,0.1,0.11,0.10227272727272728,0.0343480110168457,0.9,1.0,0.9473684210526315,6,success,
65447,1,4,7,,lower_only,0.1,,0.10227272727272728,0.08052206039428711,1.0,1.0,1.0,7,success,
56085,1,4,3,,both_bounds,0.1,0.11,0.10227272727272728,0.019439220428466797,0.8333333333333334,0.5555555555555556,0.6666666666666666,3,success,
87228,1,5,8,,lower_only,0.1,,0.10227272727272728,0.08249688148498535,0.6428571428571429,1.0,0.782608695652174,8,success,
36624,1,4,5,,upper_only,,0.11,0.10227272727272728,0.40204787254333496,0.9,1.0,0.9473684210526315,5,success,
79820,1,3,10,,upper_only,,0.11,0.10227272727272728,0.16372108459472656,0.9,1.0,0.9473684210526315,10,success,
75385,1,4,6,,lower_only,0.1,,0.10227272727272728,0.07710695266723633,1.0,1.0,1.0,6,success,
58283,1,4,9,,both_bounds,0.1,0.11,0.10227272727272728,0.11979985237121582,0.9,1.0,0.9473684210526315,9,success,
79820,1,4,2,,both_bounds,0.1,0.11,0.10227272727272728,0.03199601173400879,0.9,1.0,0.9473684210526315,2,success,
59934,1,3,6,,lower_only,0.1,,0.10227272727272728,0.044593095779418945,1.0,1.0,1.0,6,success,
93344,1,5,7,,both_bounds,0.1,0.11,0.10227272727272728,0.2727220058441162,1.0,1.0,1.0,7,success,
29382,1,5,5,,lower_only,0.1,,0.10227272727272728,0.26720213890075684,1.0,1.0,1.0,5,success,
11298,1,5,4,,upper_only,,0.11,0.10227272727272728,0.44312286376953125,0.8181818181818182,1.0,0.9,4,success,
72994,1,5,7,,upper_only,,0.11,0.10227272727272728,0.06004190444946289,0.9,1.0,0.9473684210526315,7,success,
85303,1,4,10,,lower_only,0.1,,0.10227272727272728,0.5921950340270996,0.6363636363636364,0.7777777777777778,0.7,10,success,
98846,1,5,8,,both_bounds,0.1,0.11,0.10227272727272728,0.15160918235778809,0.875,0.7777777777777778,0.8235294117647058,8,success,
56085,1,4,3,,lower_only,0.1,,0.10227272727272728,0.15886616706848145,0.8571428571428571,0.6666666666666666,0.75,3,success,
97635,1,5,6,,upper_only,,0.11,0.10227272727272728,0.09917783737182617,1.0,1.0,1.0,6,success,
79820,1,4,2,,lower_only,0.1,,0.10227272727272728,0.015635013580322266,1.0,1.0,1.0,2,success,
70332,1,5,8,,both_bounds,0.1,0.11,0.10227272727272728,0.07231497764587402,0.875,0.7777777777777778,0.8235294117647058,8,success,
36624,1,4,6,,both_bounds,0.1,0.11,0.10227272727272728,0.042366981506347656,0.9,1.0,0.9473684210526315,6,success,
75385,1,4,6,,upper_only,,0.11,0.10227272727272728,0.04414010047912598,0.9,1.0,0.9473684210526315,6,success,
8938,1,4,10,,lower_only,0.1,,0.10227272727272728,0.18490195274353027,0.8888888888888888,0.8888888888888888,0.8888888888888888,10,success,
7239,1,4,6,,lower_only,0.1,,0.10227272727272728,0.3944418430328369,0.8181818181818182,1.0,0.9,6,success,
39161,1,5,6,,upper_only,,0.11,0.10227272727272728,0.3538939952850342,0.9,1.0,0.9473684210526315,6,success,
79820,1,4,2,,upper_only,,0.11,0.10227272727272728,0.060127973556518555,0.9,1.0,0.9473684210526315,2,success,
59934,1,3,6,,upper_only,,0.11,0.10227272727272728,0.042558908462524414,0.8181818181818182,1.0,0.9,6,success,
114,1,2,9,,both_bounds,0.1,0.11,0.10227272727272728,2.5945072174072266,0.8,0.8888888888888888,0.8421052631578947,9,success,
29382,1,5,5,,upper_only,,0.11,0.10227272727272728,0.05437588691711426,1.0,1.0,1.0,5,success,
51134,1,5,8,,lower_only,0.1,,0.10227272727272728,0.6744170188903809,0.9,1.0,0.9473684210526315,8,success,
9178,1,4,9,,upper_only,,0.11,0.10227272727272728,0.4543650150299072,0.875,0.7777777777777778,0.8235294117647058,9,success,
65447,1,4,7,,upper_only,,0.11,0.10227272727272728,0.2644510269165039,0.8888888888888888,0.8888888888888888,0.8888888888888888,7,success,
79820,1,4,3,,both_bounds,0.1,0.11,0.10227272727272728,0.0285489559173584,0.8,0.8888888888888888,0.8421052631578947,3,success,
87228,1,5,8,,upper_only,,0.11,0.10227272727272728,0.23302316665649414,0.6428571428571429,1.0,0.782608695652174,8,success,
72994,1,5,8,,both_bounds,0.1,0.11,0.10227272727272728,0.08504080772399902,0.8888888888888888,0.8888888888888888,0.8888888888888888,8,success,
36624,1,4,6,,lower_only,0.1,,0.10227272727272728,0.05766892433166504,0.625,0.5555555555555556,0.5882352941176471,6,success,
75385,1,4,7,,both_bounds,0.1,0.11,0.10227272727272728,0.0577239990234375,0.8181818181818182,1.0,0.9,7,success,
93344,1,5,7,,lower_only,0.1,,0.10227272727272728,0.13459300994873047,0.7,0.7777777777777778,0.7368421052631579,7,success,
11298,1,5,5,,both_bounds,0.1,0.11,0.10227272727272728,0.19075989723205566,0.8888888888888888,0.8888888888888888,0.8888888888888888,5,success,
79820,1,4,3,,lower_only,0.1,,0.10227272727272728,0.026496171951293945,1.0,1.0,1.0,3,success,
97635,1,5,7,,both_bounds,0.1,0.11,0.10227272727272728,0.11198997497558594,0.9,1.0,0.9473684210526315,7,success,
59934,1,3,7,,both_bounds,0.1,0.11,0.10227272727272728,0.0447998046875,0.9,1.0,0.9473684210526315,7,success,
58283,1,4,9,,lower_only,0.1,,0.10227272727272728,0.18799805641174316,0.7272727272727273,0.8888888888888888,0.8,9,success,
7239,1,4,6,,upper_only,,0.11,0.10227272727272728,0.1016387939453125,0.8181818181818182,1.0,0.9,6,success,
29382,1,5,6,,both_bounds,0.1,0.11,0.10227272727272728,0.0751039981842041,0.6923076923076923,1.0,0.8181818181818182,6,success,
79820,1,4,3,,upper_only,,0.11,0.10227272727272728,0.02433490753173828,1.0,1.0,1.0,3,success,
36624,1,4,6,,upper_only,,0.11,0.10227272727272728,0.07805395126342773,0.9,1.0,0.9473684210526315,6,success,
56085,1,4,3,,upper_only,,0.11,0.10227272727272728,0.4816279411315918,1.0,0.8888888888888888,0.9411764705882353,3,success,
85303,1,4,10,,upper_only,,0.11,0.10227272727272728,0.22269797325134277,0.5384615384615384,0.7777777777777778,0.6363636363636364,10,success,
75385,1,4,7,,lower_only,0.1,,0.10227272727272728,0.08978796005249023,0.7777777777777778,0.7777777777777778,0.7777777777777778,7,success,
79820,1,4,4,,both_bounds,0.1,0.11,0.10227272727272728,0.02337789535522461,0.9,1.0,0.9473684210526315,4,success,
72994,1,5,8,,lower_only,0.1,,0.10227272727272728,0.07773184776306152,0.8181818181818182,1.0,0.9,8,success,
65447,1,4,8,,both_bounds,0.1,0.11,0.10227272727272728,0.07811093330383301,0.6363636363636364,0.7777777777777778,0.7,8,success,
51134,1,5,8,,upper_only,,0.11,0.10227272727272728,0.143934965133667,0.8,0.8888888888888888,0.8421052631578947,8,success,
79121,1,4,9,,lower_only,0.1,,0.10227272727272728,0.6595361232757568,1.0,0.5555555555555556,0.7142857142857143,9,success,
9178,1,4,10,,both_bounds,0.1,0.11,0.10227272727272728,0.09874987602233887,1.0,0.7777777777777778,0.875,10,success,
29382,1,5,6,,lower_only,0.1,,0.10227272727272728,0.05435895919799805,0.75,1.0,0.8571428571428571,6,success,
8938,1,4,10,,upper_only,,0.11,0.10227272727272728,0.18856096267700195,0.8,0.8888888888888888,0.8421052631578947,10,success,
85303,1,5,2,,both_bounds,0.1,0.11,0.10227272727272728,0.016043901443481445,0.75,1.0,0.8571428571428571,2,success,
59934,1,3,7,,lower_only,0.1,,0.10227272727272728,0.08113408088684082,0.9,1.0,0.9473684210526315,7,success,
87228,1,5,9,,both_bounds,0.1,0.11,0.10227272727272728,0.12487292289733887,0.9,1.0,0.9473684210526315,9,success,
39161,1,5,7,,both_bounds,0.1,0.11,0.10227272727272728,0.33152103424072266,1.0,1.0,1.0,7,success,
11298,1,5,5,,lower_only,0.1,,0.10227272727272728,0.2343740463256836,1.0,0.8888888888888888,0.9411764705882353,5,success,
